word;tag;freq_A1;freq_A2;freq_B1;freq_B2;freq_C1;freq_C2
alimentation;NOM;22.2445;15.4844;14.6523;14.0086;34.1646;192.6297
alimenter;VER;0.0;0.606;0.933;9.1358;63.3793;0.0
alinéa;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
aliénant;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
aliénation;NOM;0.0;0.0;0.0;0.0;8.2781;12.833
aliéner;VER;0.0;0.0;0.4665;0.0;0.0;0.0
allaitement;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
allant;NOM;0.0;1.0679;0.0;0.0;0.0;0.0
allemand;ADJ;110.8069;17.5311;5.1517;29.8069;8.2781;113.5434
allemand;NOM;16.9564;8.9874;0.8759;24.9664;6.8846;38.656
aller;NOM;2.7364;0.0;0.0;2.2839;0.0;0.0
aller;VER;9461.9604;5240.4529;2964.4907;2947.8747;1171.1651;531.9902
allergie;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
allergique;ADJ;1.8928;0.0;0.0;2.5411;0.0;0.0
alliance;NOM;0.0;0.3851;6.3092;1.8983;20.6179;12.833
allier;VER;0.0;0.186;7.9016;2.2839;6.8846;131.2856
allocataire;NOM;0.0;0.0;0.1243;0.0;0.0;0.0
allocation;NOM;0.0;0.0;3.4065;23.1002;0.0;0.0
allocution;NOM;0.0;0.0;0.0;0.0;0.0;19.328
allogène;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
allongement;NOM;0.0;0.0;7.8476;0.0;0.0;12.833
allonger;VER;16.7026;30.1331;9.3517;14.0086;26.3397;19.328
allongé;ADJ;0.0;0.5137;0.0;0.0;6.0005;0.0
allons;INT;0.0;3.5393;3.1164;0.0;0.0;0.0
allouer;VER;0.0;0.0;0.0;2.2839;4.139;0.0
allumage;NOM;0.0;0.8313;0.0;0.0;6.0005;19.328
allume;NOM;0.0;0.5213;0.0;0.0;0.0;0.0
allumer;VER;38.3995;45.0828;14.724;55.2323;66.9321;0.0
allumette;NOM;0.5504;0.0;7.3969;0.0;4.139;0.0
allure;NOM;0.9051;0.2065;33.684;18.2805;0.0;0.0
allusif;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
allusion;NOM;0.0;0.606;0.1243;1.3018;0.0;0.0
allègre;ADJ;0.0;0.606;0.2331;0.0;0.0;0.0
allécher;VER;0.0;0.4157;0.0;0.0;0.0;0.0
allée;NOM;0.5504;0.4664;4.9077;3.644;20.024;0.0
alléger;VER;0.0;0.0;0.5857;0.0;0.0;12.833
allégorie;NOM;0.0;0.0;3.5156;0.0;12.0009;0.0
allégresse;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
allô;INT;194.7473;15.1339;0.1029;19.0591;0.0;0.0
alors;ADV;1834.2363;1491.9039;1333.2702;1262.1756;938.0498;641.841
alpage;NOM;0.0;0.0;0.5008;0.0;0.0;0.0
alphabet;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
alphabétique;ADJ;0.0;0.0;0.0;1.2705;0.0;0.0
alphabétisation;NOM;0.0;0.0;0.5531;0.0;6.0005;0.0
alpin;ADJ;0.171;0.0;3.1652;0.0;4.139;0.0
alpiniste;NOM;0.0;0.0;0.5531;4.5679;0.0;0.0
alsacien;ADJ;0.0;0.0;0.185;0.0;0.0;0.0
alternance;NOM;0.0;0.8313;0.0;2.2839;0.0;0.0
alternatif;ADJ;0.0;0.0;9.0561;0.0;0.0;77.4712
alternative;NOM;0.0;0.0;0.6378;0.0;55.9876;44.6051
alterner;VER;0.5504;0.0;2.9677;0.0;4.139;0.0
altesse;NOM;0.9464;0.0;0.0;0.0;0.0;0.0
altier;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
altitude;NOM;1.1764;0.6228;14.923;2.2839;0.0;0.0
altération;NOM;0.0;0.0;0.0;2.2839;0.0;38.656
altérer;VER;0.0;0.0;3.4656;0.0;0.0;0.0
altérité;NOM;0.0;0.0;0.4665;2.2839;0.0;0.0
aléa;NOM;0.0;0.0;0.5531;0.0;4.139;0.0
aléatoire;ADJ;0.0;0.0;0.3906;0.911;0.0;12.833
amadouer;VER;0.0;0.0;0.0;0.0;4.139;0.0
amaigrir;VER;0.0;0.0;0.4665;0.0;0.0;0.0
amande;NOM;0.9051;4.7285;1.2756;0.0;0.0;0.0
amant;NOM;0.0;0.3851;41.8991;1.2705;41.1274;0.0
amateur;NOM;15.9193;12.6845;50.8541;36.1771;3.4423;43.8345
amateurisme;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
amazonien;ADJ;0.0;0.0;0.0;0.0;12.4171;0.0
ambassade;NOM;7.6879;0.1937;0.0;0.0;0.0;0.0
ambassadeur;NOM;1.2635;0.4157;5.7773;0.8102;0.0;0.0
ambiance;NOM;16.1593;12.8431;30.28;0.0;0.0;4.0185
ambiant;ADJ;0.0;0.0;0.0;0.0;8.2781;0.0
ambigu;ADJ;0.0;0.0;0.5531;0.0;3.4423;19.328
ambiguïté;NOM;0.0;0.0;0.5857;0.0;4.139;19.328
ambitieux;ADJ;0.0;0.0;12.3117;1.2705;3.4423;19.328
ambitieux;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
ambition;NOM;0.0;0.606;5.4335;31.7474;39.722;38.4989
ambivalence;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
ambivalent;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
ambre;NOM;0.0;0.4664;0.2504;0.0;6.0005;8.037
ambrer;VER;0.0;0.0;0.0;0.0;6.0005;4.0185
ambulance;NOM;0.0;4.1986;0.0;0.0;0.0;0.0
ambulancier;ADJ;0.0;0.0;0.6378;0.0;0.0;0.0
ambulancier;NOM;0.0;0.4664;0.438;0.0;0.0;0.0
ambulant;ADJ;0.0;0.0;3.7062;0.8102;0.0;0.0
amende;NOM;1.2635;0.6228;24.4448;0.0;18.0014;0.0
amener;VER;0.9464;57.2024;39.4916;49.2066;26.3397;56.7717
amer;ADJ;0.0;0.0;0.3906;0.0;12.0009;0.0
amertume;NOM;0.0;0.0;3.1652;0.0;0.0;0.0
ameublement;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
ami;ADJ;54.5075;100.5377;14.7134;58.8126;10.3269;0.0
ami;NOM;1364.7999;738.1825;569.2912;644.0994;283.1427;0.0
amiable;ADJ;0.0;0.0;0.5531;0.0;0.0;0.0
amical;ADJ;0.0;0.4664;10.0069;0.0;12.0009;0.0
amicalement;ADV;0.9051;0.0;0.0;0.0;0.0;0.0
amidon;NOM;0.0;0.606;0.0;0.0;3.4423;0.0
amin;NOM;0.0;0.0;0.438;0.0;0.0;0.0
amincir;VER;0.0;0.0;0.0;1.2705;0.0;0.0
amitié;NOM;14.8549;11.6088;46.7625;33.4292;6.0005;0.0
amollir;VER;0.0;0.0;0.6378;0.0;0.0;0.0
amont;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
amorcer;VER;0.0;0.0;0.1243;0.0;6.0005;12.833
amortissement;NOM;0.0;0.0;0.0;0.0;0.0;12.833
amour;NOM;296.5228;409.0761;178.0218;106.2243;87.1382;78.971
amoureux;NOM;50.8063;43.9898;35.6831;2.2839;40.6321;0.0
amoureux;ADJ;173.6392;169.189;68.4256;12.9899;18.0014;0.0
amphi;NOM;0.0;0.0;0.4665;0.0;0.0;0.0
amphibiens;NOM;0.0;0.0;0.0;0.0;0.0;19.328
ample;ADJ;0.0;0.0;0.8634;0.0;0.0;0.0
ampleur;NOM;0.0;0.0;0.5531;0.0;49.0825;77.4712
amplificateur;NOM;0.0;0.0;0.0;0.0;4.139;0.0
amplifier;VER;0.0;0.0;7.557;0.0;8.2781;0.0
ampoule;NOM;0.0;4.101;0.0;0.0;20.024;0.0
amputer;VER;0.0;0.0;0.4665;0.0;0.0;0.0
amusant;ADJ;27.5369;21.1272;10.2131;1.7933;3.4423;4.0185
amuse-gueule;NOM;0.0;0.0;0.0;0.911;0.0;0.0
amusement;NOM;0.0;0.0;3.5101;0.0;0.0;0.0
amuser;VER;106.1765;112.7418;70.1243;111.5967;31.3781;19.328
amuseur;NOM;0.0;0.1937;0.0;0.0;0.0;0.0
amène;ADJ;0.0;0.3851;0.0;0.0;0.0;0.0
amèrement;ADV;0.0;0.0;0.0;0.0;3.4423;0.0
amélioration;NOM;0.0;9.433;5.998;1.3018;6.8846;127.4317
améliorer;VER;2.4226;30.442;31.8339;31.0347;54.0583;51.3319
aménagement;NOM;0.0;0.0;3.7375;28.9476;6.0005;0.0
aménager;VER;0.0;14.9199;6.206;0.8102;0.0;19.328
aménageur;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
américain;NOM;0.0;0.606;7.8476;9.5296;8.2781;0.0
américain;ADJ;17.1738;33.92;83.4693;66.6867;129.165;38.656
américanisation;NOM;0.0;0.0;0.0;0.0;4.139;0.0
américaniser;VER;0.0;0.6228;0.0;0.0;0.0;0.0
amérindien;ADJ;0.0;0.0;0.438;0.0;4.139;0.0
an;NOM;2051.0804;2002.8723;1803.4705;1136.3407;1743.1851;2470.8717
analgésie;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
analogique;ADJ;0.0;0.0;0.0;0.0;12.0009;0.0
analphabète;ADJ;0.0;0.0;0.0;0.8102;0.0;0.0
analyse;NOM;0.0;0.6228;8.1958;25.4252;185.0725;19.328
analyser;VER;26.8352;0.0;23.5034;14.4942;148.0715;145.006
analyste;NOM;0.0;0.0;0.0;0.0;20.6179;0.0
analytique;ADJ;0.0;0.0;0.0;0.8102;8.2781;19.328
ananas;NOM;0.9051;0.6008;0.0;0.0;0.0;0.0
anarchique;ADJ;0.0;0.0;0.0;1.2705;0.0;12.833
anarchiste;NOM;0.0;0.0;0.3933;0.0;0.0;0.0
anatomie;NOM;0.0;0.0;1.1062;0.0;0.0;0.0
anatomique;ADJ;0.0;0.0;0.0;0.8102;0.0;38.656
ancestral;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
anchois;NOM;0.7319;0.0;0.0;0.0;0.0;0.0
anchoïade;NOM;0.7319;0.0;0.0;0.0;0.0;0.0
ancien;ADJ;231.3578;223.707;240.1864;81.4158;235.0826;307.0033
ancien;NOM;0.0;0.606;12.0801;0.0;0.0;19.328
ancrage;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
ancre;NOM;0.0;0.0;4.7791;0.0;0.0;0.0
ancrer;VER;0.0;0.0;5.3792;8.4038;0.0;0.0
ancêtre;NOM;0.7319;3.8021;12.2943;0.0;6.0005;0.0
andalou;NOM;0.0;0.7079;0.0;0.0;0.0;0.0
andalouse;ADJ;0.0;0.0;0.4662;0.0;0.0;0.0
andouillette;NOM;0.0;0.0;0.185;1.2705;0.0;0.0
androïde;NOM;0.0;0.6008;0.0;0.0;0.0;0.0
androïde;ADJ;0.0;0.6008;0.0;0.0;0.0;0.0
anecdote;NOM;0.0;0.6228;11.7352;0.0;20.024;0.0
anecdotique;ADJ;0.0;0.0;0.0;0.0;3.4423;0.0
anesthésie;NOM;0.0;0.0;0.0;0.0;114.0088;0.0
anesthésier;VER;0.0;0.0;0.0;4.5679;0.0;0.0
anesthésique;ADJ;0.0;0.0;0.0;0.0;30.0023;0.0
anesthésique;NOM;0.0;0.0;0.0;0.0;54.0042;0.0
anesthésiste;NOM;0.0;0.0;0.0;0.0;18.0014;0.0
ange;NOM;0.5987;13.1249;38.3207;0.0;3.4423;0.0
angine;NOM;0.0;0.0;0.0;0.0;12.4171;0.0
anglais;ADJ;273.8167;216.8956;144.311;232.3445;146.4853;96.64
anglais;NOM;0.0;0.0;0.0;4.5679;0.0;0.0
anglaiser;VER;0.0;0.4157;0.0;0.0;0.0;0.0
angle;NOM;8.2421;0.5213;6.4144;2.2839;0.0;0.0
anglicisme;NOM;0.0;0.0;0.0;2.2839;3.4423;0.0
anglo-américain;ADJ;0.0;1.2456;0.0;0.0;0.0;0.0
anglo-saxon;ADJ;0.0;0.0;10.0381;9.0915;49.0825;0.0
anglo-saxon;NOM;0.0;0.0;0.438;0.0;4.139;0.0
anglophone;ADJ;0.0;0.0;0.0;1.2705;0.0;19.328
angoissant;ADJ;0.0;0.0;3.7062;0.0;0.0;0.0
angoisse;NOM;7.132;0.5213;21.8343;2.2839;80.2715;12.833
angoisser;VER;1.1973;0.0;3.5101;0.0;31.3528;0.0
animal;ADJ;16.7322;0.2065;37.9099;9.5948;92.388;78.971
animal;NOM;150.896;191.6668;166.3732;40.4298;151.2017;174.0903
animateur;NOM;65.9919;3.7811;18.7111;0.911;0.0;0.0
animateur;ADJ;0.0;8.8101;0.0;0.0;4.139;0.0
animation;NOM;11.8781;16.5464;33.6891;0.911;19.861;19.328
animer;VER;18.2617;10.1655;28.6007;23.51;24.0018;0.0
annales;NOM;0.0;0.0;3.5861;0.0;0.0;0.0
annexe;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
annexer;VER;0.0;0.0;0.438;0.0;3.4423;0.0
anniversaire;ADJ;0.0;0.4664;0.5857;0.0;0.0;0.0
anniversaire;NOM;124.425;6.5615;22.4733;0.0;3.4423;0.0
annonce;NOM;0.9713;12.276;40.3323;86.8697;86.0088;19.328
annoncer;VER;81.0928;91.7567;119.7158;44.8286;142.4287;44.6051
annonceur;NOM;0.0;0.0;0.0;0.0;4.139;0.0
annonciateur;ADJ;0.0;0.0;0.438;0.0;0.0;0.0
annuaire;NOM;0.4856;0.1937;0.0;0.0;0.0;0.0
annuel;ADJ;0.0;11.412;28.4142;23.856;40.1357;0.0
annuellement;ADV;0.0;0.0;0.0;0.0;0.0;4.0185
annulaire;NOM;0.0;0.0;0.0;0.0;12.0009;0.0
annulation;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
annuler;VER;1.6151;0.6228;17.5724;0.0;3.4423;0.0
année;NOM;872.638;724.0548;916.6096;598.473;1339.8029;1287.1818
anodin;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
anomalie;NOM;0.0;0.0;0.3906;0.8102;6.8846;0.0
anomie;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
anonymat;NOM;0.0;0.0;2.4519;0.0;20.6179;0.0
anonyme;ADJ;0.8346;0.0;6.8306;15.9876;18.0014;19.328
anonyme;NOM;0.0;0.5137;0.6378;0.0;0.0;0.0
anophèle;NOM;0.0;0.0;0.0;0.0;0.0;4.0185
anormal;NOM;0.0;0.4157;0.3059;0.0;0.0;0.0
anormalement;ADV;0.0;0.0;0.3933;0.0;0.0;0.0
antagonisme;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
antagoniste;ADJ;0.0;0.0;0.0;1.3018;0.0;0.0
antagoniste;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
antalgique;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
antan;NOM;0.0;0.0;0.4665;0.911;0.0;12.833
antarctique;ADJ;0.0;0.0;0.5531;0.0;0.0;0.0
antenne;NOM;0.0;0.0;0.4665;0.0;48.0037;76.9978
anthologie;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
anthropologie;NOM;0.5504;0.0;0.0;0.8102;6.0005;0.0
anthropologique;ADJ;0.0;0.0;0.5531;2.2839;20.6179;0.0
anthropologue;NOM;0.0;0.0;0.0;0.8102;0.0;0.0
anti-inflammatoire;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
antibactérien;ADJ;0.0;0.0;0.0;0.0;4.139;0.0
antibiotique;ADJ;0.0;0.0;0.0;0.0;12.4171;0.0
antibiotique;NOM;0.0;0.0;0.185;0.0;111.7537;0.0
antichambre;NOM;0.0;0.0;0.8634;5.2073;0.0;0.0
anticipation;NOM;0.0;0.0;0.0;0.0;20.6179;0.0
anticiper;VER;0.0;4.486;10.0381;0.0;8.2781;0.0
anticonformiste;ADJ;0.0;0.6228;0.0;0.0;0.0;0.0
antifascisme;NOM;0.0;0.0;0.0;0.0;0.0;19.328
antihéros;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
antijeunes;ADJ;0.0;0.0;0.0;1.2705;0.0;0.0
antillais;ADJ;3.7906;0.0;0.0;0.0;4.139;19.328
antimicrobien;ADJ;0.0;0.0;0.0;0.0;12.4171;0.0
antinucléaire;ADJ;0.0;0.0;0.0;0.0;0.0;12.833
antioxydant;ADJ;0.0;0.0;0.0;0.0;0.0;115.968
antipathie;NOM;0.0;0.0;0.0;2.733;0.0;0.0
antipathique;ADJ;0.0;0.0;0.0;0.911;0.0;0.0
antipelliculaire;ADJ;0.0;0.4157;0.0;0.0;0.0;0.0
antipode;NOM;0.0;0.0;3.5957;0.0;0.0;0.0
antiquaire;NOM;0.9464;0.0;0.0;0.0;0.0;0.0
antique;ADJ;0.5504;0.4157;7.968;0.0;4.139;0.0
antiquité;NOM;33.0239;1.8684;3.5715;0.8102;0.0;19.328
antiraciste;ADJ;0.0;0.0;0.4665;0.0;0.0;0.0
antistatique;ADJ;0.0;0.0;0.0;0.0;3.4423;0.0
antitabac;ADJ;0.0;0.0;0.5857;0.0;3.4423;0.0
antiviral;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
antivol;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
antédiluvien;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
antérieur;ADJ;0.9464;0.0;3.7062;0.0;4.139;12.833
anus;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
anxieux;ADJ;0.0;0.0;0.5857;0.0;6.0005;0.0
anxiété;NOM;0.0;0.0;0.5531;0.0;0.0;0.0
anéantir;VER;0.0;0.0;0.2331;0.0;12.0009;0.0
août;NOM;80.0686;46.1948;50.5059;23.1703;63.1306;0.0
apaisement;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
apaiser;VER;0.0;0.606;0.0;0.0;0.0;0.0
apanage;NOM;0.0;0.0;0.5531;0.0;6.0005;0.0
apatride;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
apercevoir;VER;27.1876;156.7699;216.073;174.9615;66.9321;0.0
aperçu;NOM;0.0;0.606;0.0;0.0;0.0;0.0
apeurer;VER;0.0;0.0;0.1029;0.911;0.0;0.0
apeuré;ADJ;0.0;0.0;0.438;0.0;0.0;0.0
aplanir;VER;0.0;0.0;0.0;0.0;0.0;12.833
apocalypse;NOM;0.0;0.0;0.438;0.0;0.0;0.0
apocalyptique;ADJ;0.0;0.0;0.5531;0.911;0.0;0.0
apocryphe;ADJ;0.0;0.0;0.0;0.0;3.4423;0.0
apogée;NOM;0.0;0.0;0.0;2.2839;0.0;4.0185
apothéose;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
apparat;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
apparaître;VER;44.5714;67.0335;185.4043;93.7945;405.9305;228.8816
appareil;NOM;55.6323;118.9589;26.9044;30.2527;142.4287;38.656
apparemment;ADV;0.0;6.5064;14.8845;23.9058;4.139;0.0
apparence;NOM;0.0;14.8156;23.5221;25.2078;3.4423;38.656
apparent;ADJ;0.0;0.6008;0.0;8.2319;4.139;0.0
apparenter;VER;0.0;0.0;5.9101;0.0;20.024;86.9662
apparenté;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
apparier;VER;0.0;0.0;0.0;0.0;4.139;0.0
apparition;NOM;0.0;0.0;26.2674;23.2732;129.0281;0.0
appartement;NOM;300.8519;130.1854;97.3084;111.0034;12.0009;0.0
appartenance;NOM;0.0;0.5137;7.5358;8.3751;68.3463;56.7717
appartenant;ADJ;0.0;0.0;0.4665;0.0;0.0;0.0
appartenir;VER;11.1667;7.9928;121.6374;105.8008;133.2273;25.6659
appauvrir;VER;0.0;0.0;0.6378;0.0;0.0;0.0
appauvrissement;NOM;0.0;0.0;0.0;0.0;3.4423;19.328
appel;NOM;0.8075;6.0425;102.7335;37.7445;130.116;56.7717
appelant;NOM;0.0;0.1937;5.1496;0.0;6.0005;0.0
appeler;VER;1325.1912;934.758;596.0939;625.8317;284.2782;262.5712
appellation;NOM;0.0;0.0;5.1436;0.0;67.9499;0.0
appelé;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
applaudir;VER;22.0423;27.5645;30.02;0.0;3.4423;0.0
applaudissement;NOM;0.0;0.0;3.3506;0.0;0.0;19.328
applicable;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
application;NOM;0.8075;0.0;26.8466;4.5679;101.2835;19.328
appliquer;VER;0.0;0.5137;37.9187;50.8644;159.414;56.7717
apport;NOM;0.0;0.0;0.1219;1.2705;6.0005;113.5434
apporter;VER;208.7705;275.6587;189.8025;186.599;289.7528;138.6137
apposer;VER;0.0;0.0;0.4665;0.0;6.0005;0.0
apprenant;NOM;0.0;0.0;0.185;0.0;0.0;0.0
apprendre;VER;210.3322;332.7373;237.3357;184.1499;211.486;145.006
apprenti;NOM;11.8255;0.0;0.0;0.0;0.0;0.0
apprentissage;NOM;0.0;12.7828;38.0265;27.0642;20.024;57.984
apprivoiser;VER;0.0;4.7828;0.4665;0.0;0.0;0.0
approbation;NOM;0.0;0.0;0.438;0.0;0.0;0.0
approche;NOM;0.0;0.0;47.7208;1.2705;96.3812;0.0
approcher;VER;65.5989;161.5075;242.5415;128.1766;31.5653;19.328
approfondir;VER;0.0;0.6228;3.6369;2.2839;4.139;0.0
appropriation;NOM;0.0;0.0;0.0;4.5679;6.0005;0.0
approprier;VER;0.0;0.4157;3.7375;37.6072;27.9938;0.0
approuver;VER;0.0;0.0;0.3906;0.0;4.139;0.0
approvisionnement;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
approvisionner;VER;0.0;0.0;0.0;2.2839;6.0005;0.0
approximatif;ADJ;0.0;0.4157;0.0;0.0;0.0;0.0
approximation;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
approximativement;ADV;0.0;0.0;3.4688;0.0;0.0;0.0
appréciable;ADJ;0.0;0.0;0.0;2.2839;6.0005;0.0
appréciation;NOM;0.0;0.0;1.1062;0.0;0.0;38.656
apprécier;VER;2.3528;27.6892;87.5571;23.0366;18.0014;162.4685
appréhender;VER;0.0;0.0;0.0;0.0;20.6179;0.0
appréhension;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
apprêter;VER;0.0;0.4157;0.2504;8.4014;0.0;0.0
appui;NOM;0.0;0.0;5.2979;0.911;4.139;77.4712
appuie-tête;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
appuyer;VER;7.7569;22.1314;49.0947;9.0915;129.165;0.0
appât;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
appétit;NOM;0.0;0.6111;8.2699;0.911;3.4423;12.833
après;ADV;254.076;218.2226;84.4624;170.4179;12.0009;57.984
après;KON;76.9664;39.8944;64.8411;66.2247;31.3528;0.0
après;PRP;601.0675;783.3981;924.6138;800.1636;730.9206;638.8646
après-demain;ADV;2.3113;0.0;3.222;0.0;0.0;0.0
après-guerre;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
après-midi;NOM;454.9101;197.273;86.5888;128.6947;100.1198;0.0
après-vente;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
aptitude;NOM;0.0;0.0;3.7679;17.8055;0.0;0.0
apéritif;NOM;27.4956;0.4157;0.4665;2.733;0.0;0.0
apéro;NOM;0.0;0.0;3.7679;0.911;0.0;0.0
apôtre;NOM;0.0;0.186;0.0;0.0;4.139;0.0
aquacole;ADJ;0.0;0.0;0.4665;0.0;0.0;0.0
aquarium;NOM;4.5607;0.0;0.438;0.0;0.0;0.0
aquatique;ADJ;0.9464;0.0;0.0;0.0;0.0;0.0
aqueduc;NOM;0.0;0.0;1.1062;0.0;0.0;0.0
arabe;ADJ;0.9051;0.4157;3.5051;2.5411;0.0;0.0
arabe;NOM;6.8456;0.0;3.4688;3.8116;0.0;19.328
arabesque;ADJ;0.0;0.0;0.0;0.8102;0.0;0.0
arabesque;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
arabique;ADJ;0.0;0.0;0.0;0.0;6.0005;0.0
araignée;NOM;0.0;0.0;0.487;0.0;0.0;0.0
arak;NOM;0.0;0.0;0.438;0.0;0.0;0.0
arbitraire;ADJ;0.0;0.0;1.1062;1.2705;0.0;0.0
arbitraire;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
arbitre;NOM;0.8346;0.6228;0.5857;2.2839;31.3528;0.0
arborer;VER;0.0;0.0;0.5857;0.0;6.0005;0.0
arboricole;ADJ;0.0;0.0;0.5857;0.0;0.0;0.0
arbre;NOM;192.5326;326.2754;182.256;79.5881;24.0018;12.833
arbuste;NOM;0.0;0.0;0.4665;1.2705;0.0;0.0
arc;NOM;0.0;0.0;10.6829;0.0;0.0;0.0
arc-en-ciel;NOM;0.0;0.0;0.438;0.0;0.0;0.0
arcade;NOM;0.0;0.0;7.1222;8.1533;0.0;0.0
archaïque;ADJ;0.0;0.6008;0.0;0.0;20.024;0.0
archevêché;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
archevêque;NOM;0.0;0.186;0.0;0.0;0.0;0.0
archipel;NOM;0.0;0.1276;0.0;0.0;0.0;0.0
architecte;NOM;22.1373;8.8959;40.768;49.3969;6.0005;0.0
architectural;ADJ;0.0;0.0;9.727;2.2839;0.0;0.0
architecture;NOM;12.8211;12.8703;11.7363;37.5601;4.139;0.0
archives;NOM;0.0;0.0;0.0;2.2839;12.0009;0.0
archéologie;NOM;1.1008;0.0;3.6187;0.0;12.0009;0.0
archéologique;ADJ;7.1602;0.6008;9.8724;0.0;6.0005;0.0
archéologue;NOM;13.537;0.0;0.0;0.0;6.0005;0.0
archétype;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
ardent;ADJ;0.0;0.0;0.0;1.2705;0.0;0.0
ardeur;NOM;0.0;0.0;0.5531;0.0;4.139;19.328
ardu;ADJ;0.0;0.0;0.0;1.2705;0.0;56.7717
argent;NOM;165.6086;465.3337;363.8375;313.8579;131.2211;0.0
argenterie;NOM;0.0;10.6795;0.0;0.0;0.0;0.0
argentin;ADJ;6.3177;0.0;0.0;0.0;0.0;0.0
argenté;ADJ;0.0;0.0;3.0079;0.0;0.0;0.0
argile;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
argotique;ADJ;0.0;0.0;0.0;2.6036;0.0;12.833
arguer;VER;0.0;0.0;0.5531;0.0;0.0;12.833
argument;NOM;0.0;0.0;3.5822;2.2839;101.622;12.833
argumentaire;NOM;0.0;0.0;0.0;0.0;0.0;12.833
argumentation;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
argumenter;VER;0.0;0.0;0.5857;0.0;6.0005;0.0
aride;ADJ;0.0;0.606;0.5531;0.0;0.0;0.0
aristocrate;ADJ;0.0;0.0;0.0;0.911;0.0;0.0
aristocrate;NOM;0.0;0.0;7.0192;0.0;0.0;0.0
aristocratie;NOM;0.0;0.6228;0.0;0.911;0.0;0.0
aristocratique;ADJ;0.0;0.0;3.5051;1.3018;0.0;0.0
arme;NOM;26.2774;7.2607;58.2437;50.7025;12.0009;0.0
armement;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
armer;VER;4.1728;4.9127;12.2309;8.4038;20.6179;4.0185
armoire;NOM;6.9301;9.746;0.5008;35.4217;4.139;0.0
armoiries;NOM;0.0;0.0;0.0;0.3387;0.0;0.0
armure;NOM;1.6691;4.6792;0.0;0.0;0.0;0.0
armé;ADJ;0.8346;0.0;3.5058;0.0;4.139;0.0
armée;NOM;7.2705;37.1808;31.9068;17.6317;58.4378;19.328
